d3e6387Heiligenlexikon-1858;Q243427;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e6387Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q243427
d3e6488Heiligenlexikon-1858;Q348145;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e6488Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q348145
d3e7874Heiligenlexikon-1858;Q266756;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e7874Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q266756
d3e7940Heiligenlexikon-1858;Q348198;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e7940Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q348198
d3e8347Heiligenlexikon-1858;Q2421685;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e8347Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2421685
d3e8386Heiligenlexikon-1858;Q709718;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e8386Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q709718
d3e8564Heiligenlexikon-1858;Q271330;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e8564Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q271330
d3e8750Heiligenlexikon-1858;Q76802;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e8750Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q76802
d3e9423Heiligenlexikon-1858;Q709718;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e9423Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q709718
d3e9597Heiligenlexikon-1858;Q355347;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e9597Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q355347
d3e9685Heiligenlexikon-1858;Q355579;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e9685Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q355579
d3e9706Heiligenlexikon-1858;Q18032503;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e9706Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q18032503
d3e10056Heiligenlexikon-1858;Q2825488;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e10056Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2825488
d3e10289Heiligenlexikon-1858;Q2824511;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e10289Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2824511
d3e10574Heiligenlexikon-1858;Q359951;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e10574Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q359951
d3e11185Heiligenlexikon-1858;Q374822;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e11185Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q374822
d3e11507Heiligenlexikon-1858;Q374822;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e11507Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q374822
d3e11532Heiligenlexikon-1858;Q374822;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e11532Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q374822
d3e14185Heiligenlexikon-1858;Q1115957;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e14185Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1115957
d3e14381Heiligenlexikon-1858;Q153204;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e14381Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q153204
d3e15030Heiligenlexikon-1858;Q17284918;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e15030Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q17284918
d3e15496Heiligenlexikon-1858;Q114845;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e15496Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q114845
d3e16237Heiligenlexikon-1858;Q390480;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e16237Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q390480
d3e16903Heiligenlexikon-1858;Q37945440;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e16903Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q37945440
d3e17519Heiligenlexikon-1858;Q200895;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e17519Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q200895
d3e17839Heiligenlexikon-1858;Q3982149;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e17839Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3982149
d3e17923Heiligenlexikon-1858;Q104467;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e17923Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q104467
d3e18336Heiligenlexikon-1858;Q3820096;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e18336Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3820096
d3e18953Heiligenlexikon-1858;Q2828763;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e18953Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2828763
d3e19294Heiligenlexikon-1858;Q85973878;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e19294Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q85973878
d3e19479Heiligenlexikon-1858;Q393840;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e19479Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q393840
d3e19506Heiligenlexikon-1858;Q393840;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e19506Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q393840
d3e19664Heiligenlexikon-1858;Q394401;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e19664Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q394401
d3e19838Heiligenlexikon-1858;Q210096;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e19838Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q210096
d3e20230Heiligenlexikon-1858;Q210096;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e20230Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q210096
d3e20257Heiligenlexikon-1858;Q210096;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e20257Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q210096
d3e20311Heiligenlexikon-1858;Q2720655;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e20311Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2720655
d3e20426Heiligenlexikon-1858;Q210096;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e20426Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q210096
d3e21336Heiligenlexikon-1858;Q118496827;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e21336Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q118496827
d3e21917Heiligenlexikon-1858;Q11904319;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e21917Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q11904319
d3e22009Heiligenlexikon-1858;Q2627803;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e22009Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2627803
d3e22139Heiligenlexikon-1858;Q397147;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e22139Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q397147
d3e22466Heiligenlexikon-1858;Q114796680;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e22466Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q114796680
d3e23202Heiligenlexikon-1858;Q4531465;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e23202Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4531465
